"","P46","01","A","B","C","D","F","G","K","L","044","049","075","1","6","33","88","104","131","205","209","226","323","326","330","365","424","440","460","489","517","547","618","630","796","910","927","945","999","1175","1241","1242","1243","1245","1270","1315","1319","1352","1424","1448","1505","1573","1611","1646","1734","1735","1738","1739","1827","1836","1837","1854","1874","1881","1891","2125","2147","2400","2412","2464","2495","2815","JohnComA","JohnComB"
"489",55,64,52,64,56,64,64,64,64,63,64,64,61,64,63,62,63,64,64,64,64,64,64,64,64,50,64,64,62,64,64,63,64,62,63,64,64,64,64,64,64,64,64,64,64,64,64,62,64,64,64,64,64,64,64,64,64,64,64,61,64,64,64,64,63,64,64,64,64,64,64,64,22,9
"517",55,64,52,64,56,64,64,64,64,63,64,64,61,64,63,62,63,64,64,64,64,64,64,64,64,50,64,64,62,64,64,63,64,62,63,64,64,64,64,64,64,64,64,64,64,64,64,62,64,64,64,64,64,64,64,64,64,64,64,61,64,64,64,64,63,64,64,64,64,64,64,64,22,9
"547",55,63,51,63,55,63,63,63,63,62,63,63,60,63,62,61,62,63,63,63,63,63,63,63,63,49,63,63,62,63,63,63,63,61,62,63,63,63,63,63,63,63,63,63,63,63,63,61,63,63,63,63,63,63,63,63,63,63,63,60,63,63,63,63,62,63,63,63,63,63,63,63,22,9
"618",55,64,52,64,56,64,64,64,64,63,64,64,61,64,63,62,63,64,64,64,64,64,64,64,64,50,64,64,62,64,64,63,64,62,63,64,64,64,64,64,64,64,64,64,64,64,64,62,64,64,64,64,64,64,64,64,64,64,64,61,64,64,64,64,63,64,64,64,64,64,64,64,22,9
"630",53,62,50,62,54,62,62,62,62,61,62,62,59,62,61,60,61,62,62,62,62,62,62,62,62,48,62,62,60,62,62,61,62,62,61,62,62,62,62,62,62,62,62,62,62,62,62,60,62,62,62,62,62,62,62,62,62,62,62,59,62,62,62,62,61,62,62,62,62,62,62,62,20,9
"796",54,63,52,63,56,63,63,63,63,62,63,63,60,63,62,61,62,63,63,63,63,63,63,63,63,50,63,63,61,63,63,62,63,61,63,63,63,63,63,63,63,63,63,63,63,63,63,61,63,63,63,63,63,63,63,63,63,63,63,60,63,63,63,63,62,63,63,63,63,63,63,63,22,9
"910",55,64,52,64,56,64,64,64,64,63,64,64,61,64,63,62,63,64,64,64,64,64,64,64,64,50,64,64,62,64,64,63,64,62,63,64,64,64,64,64,64,64,64,64,64,64,64,62,64,64,64,64,64,64,64,64,64,64,64,61,64,64,64,64,63,64,64,64,64,64,64,64,22,9
"927",55,64,52,64,56,64,64,64,64,63,64,64,61,64,63,62,63,64,64,64,64,64,64,64,64,50,64,64,62,64,64,63,64,62,63,64,64,64,64,64,64,64,64,64,64,64,64,62,64,64,64,64,64,64,64,64,64,64,64,61,64,64,64,64,63,64,64,64,64,64,64,64,22,9
"945",55,64,52,64,56,64,64,64,64,63,64,64,61,64,63,62,63,64,64,64,64,64,64,64,64,50,64,64,62,64,64,63,64,62,63,64,64,64,64,64,64,64,64,64,64,64,64,62,64,64,64,64,64,64,64,64,64,64,64,61,64,64,64,64,63,64,64,64,64,64,64,64,22,9
"999",55,64,52,64,56,64,64,64,64,63,64,64,61,64,63,62,63,64,64,64,64,64,64,64,64,50,64,64,62,64,64,63,64,62,63,64,64,64,64,64,64,64,64,64,64,64,64,62,64,64,64,64,64,64,64,64,64,64,64,61,64,64,64,64,63,64,64,64,64,64,64,64,22,9
"1175",55,64,52,64,56,64,64,64,64,63,64,64,61,64,63,62,63,64,64,64,64,64,64,64,64,50,64,64,62,64,64,63,64,62,63,64,64,64,64,64,64,64,64,64,64,64,64,62,64,64,64,64,64,64,64,64,64,64,64,61,64,64,64,64,63,64,64,64,64,64,64,64,22,9
"1241",55,64,52,64,56,64,64,64,64,63,64,64,61,64,63,62,63,64,64,64,64,64,64,64,64,50,64,64,62,64,64,63,64,62,63,64,64,64,64,64,64,64,64,64,64,64,64,62,64,64,64,64,64,64,64,64,64,64,64,61,64,64,64,64,63,64,64,64,64,64,64,64,22,9
"1242",55,64,52,64,56,64,64,64,64,63,64,64,61,64,63,62,63,64,64,64,64,64,64,64,64,50,64,64,62,64,64,63,64,62,63,64,64,64,64,64,64,64,64,64,64,64,64,62,64,64,64,64,64,64,64,64,64,64,64,61,64,64,64,64,63,64,64,64,64,64,64,64,22,9
"1243",55,64,52,64,56,64,64,64,64,63,64,64,61,64,63,62,63,64,64,64,64,64,64,64,64,50,64,64,62,64,64,63,64,62,63,64,64,64,64,64,64,64,64,64,64,64,64,62,64,64,64,64,64,64,64,64,64,64,64,61,64,64,64,64,63,64,64,64,64,64,64,64,22,9
"1245",55,64,52,64,56,64,64,64,64,63,64,64,61,64,63,62,63,64,64,64,64,64,64,64,64,50,64,64,62,64,64,63,64,62,63,64,64,64,64,64,64,64,64,64,64,64,64,62,64,64,64,64,64,64,64,64,64,64,64,61,64,64,64,64,63,64,64,64,64,64,64,64,22,9
"1270",55,64,52,64,56,64,64,64,64,63,64,64,61,64,63,62,63,64,64,64,64,64,64,64,64,50,64,64,62,64,64,63,64,62,63,64,64,64,64,64,64,64,64,64,64,64,64,62,64,64,64,64,64,64,64,64,64,64,64,61,64,64,64,64,63,64,64,64,64,64,64,64,22,9
"1315",55,64,52,64,56,64,64,64,64,63,64,64,61,64,63,62,63,64,64,64,64,64,64,64,64,50,64,64,62,64,64,63,64,62,63,64,64,64,64,64,64,64,64,64,64,64,64,62,64,64,64,64,64,64,64,64,64,64,64,61,64,64,64,64,63,64,64,64,64,64,64,64,22,9
"1319",55,64,52,64,56,64,64,64,64,63,64,64,61,64,63,62,63,64,64,64,64,64,64,64,64,50,64,64,62,64,64,63,64,62,63,64,64,64,64,64,64,64,64,64,64,64,64,62,64,64,64,64,64,64,64,64,64,64,64,61,64,64,64,64,63,64,64,64,64,64,64,64,22,9
"1352",53,62,50,62,54,62,62,62,62,61,62,62,59,62,61,60,61,62,62,62,62,62,62,62,62,48,62,62,60,62,62,61,62,60,61,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,59,62,62,62,62,61,62,62,62,62,62,62,62,21,8
"1424",55,64,52,64,56,64,64,64,64,63,64,64,61,64,63,62,63,64,64,64,64,64,64,64,64,50,64,64,62,64,64,63,64,62,63,64,64,64,64,64,64,64,64,64,64,64,64,62,64,64,64,64,64,64,64,64,64,64,64,61,64,64,64,64,63,64,64,64,64,64,64,64,22,9
"1448",55,64,52,64,56,64,64,64,64,63,64,64,61,64,63,62,63,64,64,64,64,64,64,64,64,50,64,64,62,64,64,63,64,62,63,64,64,64,64,64,64,64,64,64,64,64,64,62,64,64,64,64,64,64,64,64,64,64,64,61,64,64,64,64,63,64,64,64,64,64,64,64,22,9
"1505",55,64,52,64,56,64,64,64,64,63,64,64,61,64,63,62,63,64,64,64,64,64,64,64,64,50,64,64,62,64,64,63,64,62,63,64,64,64,64,64,64,64,64,64,64,64,64,62,64,64,64,64,64,64,64,64,64,64,64,61,64,64,64,64,63,64,64,64,64,64,64,64,22,9
"1573",55,64,52,64,56,64,64,64,64,63,64,64,61,64,63,62,63,64,64,64,64,64,64,64,64,50,64,64,62,64,64,63,64,62,63,64,64,64,64,64,64,64,64,64,64,64,64,62,64,64,64,64,64,64,64,64,64,64,64,61,64,64,64,64,63,64,64,64,64,64,64,64,22,9
"1611",55,64,52,64,56,64,64,64,64,63,64,64,61,64,63,62,63,64,64,64,64,64,64,64,64,50,64,64,62,64,64,63,64,62,63,64,64,64,64,64,64,64,64,64,64,64,64,62,64,64,64,64,64,64,64,64,64,64,64,61,64,64,64,64,63,64,64,64,64,64,64,64,22,9
"1646",55,64,52,64,56,64,64,64,64,63,64,64,61,64,63,62,63,64,64,64,64,64,64,64,64,50,64,64,62,64,64,63,64,62,63,64,64,64,64,64,64,64,64,64,64,64,64,62,64,64,64,64,64,64,64,64,64,64,64,61,64,64,64,64,63,64,64,64,64,64,64,64,22,9
"1734",55,64,52,64,56,64,64,64,64,63,64,64,61,64,63,62,63,64,64,64,64,64,64,64,64,50,64,64,62,64,64,63,64,62,63,64,64,64,64,64,64,64,64,64,64,64,64,62,64,64,64,64,64,64,64,64,64,64,64,61,64,64,64,64,63,64,64,64,64,64,64,64,22,9
"1735",55,64,52,64,56,64,64,64,64,63,64,64,61,64,63,62,63,64,64,64,64,64,64,64,64,50,64,64,62,64,64,63,64,62,63,64,64,64,64,64,64,64,64,64,64,64,64,62,64,64,64,64,64,64,64,64,64,64,64,61,64,64,64,64,63,64,64,64,64,64,64,64,22,9
"1738",55,64,52,64,56,64,64,64,64,63,64,64,61,64,63,62,63,64,64,64,64,64,64,64,64,50,64,64,62,64,64,63,64,62,63,64,64,64,64,64,64,64,64,64,64,64,64,62,64,64,64,64,64,64,64,64,64,64,64,61,64,64,64,64,63,64,64,64,64,64,64,64,22,9
"1739",55,64,52,64,56,64,64,64,64,63,64,64,61,64,63,62,63,64,64,64,64,64,64,64,64,50,64,64,62,64,64,63,64,62,63,64,64,64,64,64,64,64,64,64,64,64,64,62,64,64,64,64,64,64,64,64,64,64,64,61,64,64,64,64,63,64,64,64,64,64,64,64,22,9
"1827",55,64,52,64,56,64,64,64,64,63,64,64,61,64,63,62,63,64,64,64,64,64,64,64,64,50,64,64,62,64,64,63,64,62,63,64,64,64,64,64,64,64,64,64,64,64,64,62,64,64,64,64,64,64,64,64,64,64,64,61,64,64,64,64,63,64,64,64,64,64,64,64,22,9
"1836",52,61,51,61,54,61,61,61,61,60,61,61,58,61,60,61,60,61,61,61,61,61,61,61,61,47,61,61,59,61,61,60,61,59,60,61,61,61,61,61,61,61,61,61,61,61,61,59,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,60,61,61,61,61,61,61,61,22,9
"1837",55,64,52,64,56,64,64,64,64,63,64,64,61,64,63,62,63,64,64,64,64,64,64,64,64,50,64,64,62,64,64,63,64,62,63,64,64,64,64,64,64,64,64,64,64,64,64,62,64,64,64,64,64,64,64,64,64,64,64,61,64,64,64,64,63,64,64,64,64,64,64,64,22,9
"1854",55,64,52,64,56,64,64,64,64,63,64,64,61,64,63,62,63,64,64,64,64,64,64,64,64,50,64,64,62,64,64,63,64,62,63,64,64,64,64,64,64,64,64,64,64,64,64,62,64,64,64,64,64,64,64,64,64,64,64,61,64,64,64,64,63,64,64,64,64,64,64,64,22,9
"1874",55,64,52,64,56,64,64,64,64,63,64,64,61,64,63,62,63,64,64,64,64,64,64,64,64,50,64,64,62,64,64,63,64,62,63,64,64,64,64,64,64,64,64,64,64,64,64,62,64,64,64,64,64,64,64,64,64,64,64,61,64,64,64,64,63,64,64,64,64,64,64,64,22,9
"1881",55,64,52,64,56,64,64,64,64,63,64,64,61,64,63,62,63,64,64,64,64,64,64,64,64,50,64,64,62,64,64,63,64,62,63,64,64,64,64,64,64,64,64,64,64,64,64,62,64,64,64,64,64,64,64,64,64,64,64,61,64,64,64,64,63,64,64,64,64,64,64,64,22,9
"1891",54,63,51,63,55,63,63,63,63,62,63,63,60,63,62,61,62,63,63,63,63,63,63,63,63,49,63,63,61,63,63,62,63,61,62,63,63,63,63,63,63,63,63,63,63,63,63,61,63,63,63,63,63,63,63,63,63,63,63,60,63,63,63,63,63,63,63,63,63,63,63,63,21,8
"2125",55,64,52,64,56,64,64,64,64,63,64,64,61,64,63,62,63,64,64,64,64,64,64,64,64,50,64,64,62,64,64,63,64,62,63,64,64,64,64,64,64,64,64,64,64,64,64,62,64,64,64,64,64,64,64,64,64,64,64,61,64,64,64,64,63,64,64,64,64,64,64,64,22,9
"2147",55,64,52,64,56,64,64,64,64,63,64,64,61,64,63,62,63,64,64,64,64,64,64,64,64,50,64,64,62,64,64,63,64,62,63,64,64,64,64,64,64,64,64,64,64,64,64,62,64,64,64,64,64,64,64,64,64,64,64,61,64,64,64,64,63,64,64,64,64,64,64,64,22,9
"2400",55,64,52,64,56,64,64,64,64,63,64,64,61,64,63,62,63,64,64,64,64,64,64,64,64,50,64,64,62,64,64,63,64,62,63,64,64,64,64,64,64,64,64,64,64,64,64,62,64,64,64,64,64,64,64,64,64,64,64,61,64,64,64,64,63,64,64,64,64,64,64,64,22,9
"2412",55,64,52,64,56,64,64,64,64,63,64,64,61,64,63,62,63,64,64,64,64,64,64,64,64,50,64,64,62,64,64,63,64,62,63,64,64,64,64,64,64,64,64,64,64,64,64,62,64,64,64,64,64,64,64,64,64,64,64,61,64,64,64,64,63,64,64,64,64,64,64,64,22,9
"2464",55,64,52,64,56,64,64,64,64,63,64,64,61,64,63,62,63,64,64,64,64,64,64,64,64,50,64,64,62,64,64,63,64,62,63,64,64,64,64,64,64,64,64,64,64,64,64,62,64,64,64,64,64,64,64,64,64,64,64,61,64,64,64,64,63,64,64,64,64,64,64,64,22,9
"2495",55,64,52,64,56,64,64,64,64,63,64,64,61,64,63,62,63,64,64,64,64,64,64,64,64,50,64,64,62,64,64,63,64,62,63,64,64,64,64,64,64,64,64,64,64,64,64,62,64,64,64,64,64,64,64,64,64,64,64,61,64,64,64,64,63,64,64,64,64,64,64,64,22,9
"2815",55,64,52,64,56,64,64,64,64,63,64,64,61,64,63,62,63,64,64,64,64,64,64,64,64,50,64,64,62,64,64,63,64,62,63,64,64,64,64,64,64,64,64,64,64,64,64,62,64,64,64,64,64,64,64,64,64,64,64,61,64,64,64,64,63,64,64,64,64,64,64,64,22,9
"JohnComA",21,22,21,22,22,22,22,22,22,22,22,22,21,22,22,22,22,22,22,22,22,22,22,22,22,21,22,22,21,22,22,22,22,20,22,22,22,22,22,22,22,22,22,22,22,22,22,21,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,21,22,22,22,22,22,22,22,22,9
"JohnComB",9,9,9,9,9,9,9,9,9,9,9,9,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,9,9,9,9,9,9,9,9,9
