"1",55,64,52,64,56,64,64,64,64,63,62,64,64,61,64,63,62,44,63,64,64,64,64,64,64,64,64,50,64,64,62,64,64,63,57,64,62,63,64,64,64,64,64,64,64,64,64,64,64,64,62,64,64,64,64,64,64,64,64,64,64,64,61,64,64,64,64,63,64,64,64,64,64,64,64,19,22
"6",54,63,51,63,55,63,63,63,63,62,61,63,63,60,63,63,61,44,62,63,63,63,63,63,63,63,63,49,63,63,61,63,63,62,57,63,61,62,63,63,63,63,63,63,63,63,63,63,63,63,61,63,63,63,63,63,63,63,63,63,63,63,60,63,63,63,63,62,63,63,63,63,63,63,63,18,22
"33",53,62,52,62,55,62,62,62,62,61,60,62,62,59,62,61,62,42,61,62,62,62,62,62,62,62,62,48,62,62,60,62,62,61,55,62,60,61,62,62,62,62,62,62,62,62,62,62,62,62,60,62,62,62,62,62,62,62,62,62,62,62,61,62,62,62,62,61,62,62,62,62,62,62,62,18,22
"69",36,44,32,44,36,44,44,44,44,43,43,44,44,44,44,44,42,44,44,44,44,44,44,44,44,44,44,30,44,44,42,44,44,43,43,44,44,43,44,44,44,44,44,44,44,44,44,44,44,44,42,44,44,44,44,44,44,44,44,44,44,44,41,44,44,44,44,43,44,44,44,44,44,44,44,11,9
"88",54,63,51,63,55,63,63,63,63,62,61,63,63,61,63,62,61,44,63,63,63,63,63,63,63,63,63,49,63,63,61,63,63,62,57,63,61,62,63,63,63,63,63,63,63,63,63,63,63,63,61,63,63,63,63,63,63,63,63,63,63,63,60,63,63,63,63,62,63,63,63,63,63,63,63,19,22
"104",55,64,52,64,56,64,64,64,64,63,62,64,64,61,64,63,62,44,63,64,64,64,64,64,64,64,64,50,64,64,62,64,64,63,57,64,62,63,64,64,64,64,64,64,64,64,64,64,64,64,62,64,64,64,64,64,64,64,64,64,64,64,61,64,64,64,64,63,64,64,64,64,64,64,64,19,22
"131",55,64,52,64,56,64,64,64,64,63,62,64,64,61,64,63,62,44,63,64,64,64,64,64,64,64,64,50,64,64,62,64,64,63,57,64,62,63,64,64,64,64,64,64,64,64,64,64,64,64,62,64,64,64,64,64,64,64,64,64,64,64,61,64,64,64,64,63,64,64,64,64,64,64,64,19,22
"205",55,64,52,64,56,64,64,64,64,63,62,64,64,61,64,63,62,44,63,64,64,64,64,64,64,64,64,50,64,64,62,64,64,63,57,64,62,63,64,64,64,64,64,64,64,64,64,64,64,64,62,64,64,64,64,64,64,64,64,64,64,64,61,64,64,64,64,63,64,64,64,64,64,64,64,19,22
"209",55,64,52,64,56,64,64,64,64,63,62,64,64,61,64,63,62,44,63,64,64,64,64,64,64,64,64,50,64,64,62,64,64,63,57,64,62,63,64,64,64,64,64,64,64,64,64,64,64,64,62,64,64,64,64,64,64,64,64,64,64,64,61,64,64,64,64,63,64,64,64,64,64,64,64,19,22
"226",55,64,52,64,56,64,64,64,64,63,62,64,64,61,64,63,62,44,63,64,64,64,64,64,64,64,64,50,64,64,62,64,64,63,57,64,62,63,64,64,64,64,64,64,64,64,64,64,64,64,62,64,64,64,64,64,64,64,64,64,64,64,61,64,64,64,64,63,64,64,64,64,64,64,64,19,22
"323",55,64,52,64,56,64,64,64,64,63,62,64,64,61,64,63,62,44,63,64,64,64,64,64,64,64,64,50,64,64,62,64,64,63,57,64,62,63,64,64,64,64,64,64,64,64,64,64,64,64,62,64,64,64,64,64,64,64,64,64,64,64,61,64,64,64,64,63,64,64,64,64,64,64,64,19,22
"326",55,64,52,64,56,64,64,64,64,63,62,64,64,61,64,63,62,44,63,64,64,64,64,64,64,64,64,50,64,64,62,64,64,63,57,64,62,63,64,64,64,64,64,64,64,64,64,64,64,64,62,64,64,64,64,64,64,64,64,64,64,64,61,64,64,64,64,63,64,64,64,64,64,64,64,19,22
"330",55,64,52,64,56,64,64,64,64,63,62,64,64,61,64,63,62,44,63,64,64,64,64,64,64,64,64,50,64,64,62,64,64,63,57,64,62,63,64,64,64,64,64,64,64,64,64,64,64,64,62,64,64,64,64,64,64,64,64,64,64,64,61,64,64,64,64,63,64,64,64,64,64,64,64,19,22
"365",42,50,47,50,49,50,50,50,50,50,48,50,50,47,50,49,48,30,49,50,50,50,50,50,50,50,50,50,50,50,49,50,50,49,43,50,48,50,50,50,50,50,50,50,50,50,50,50,50,50,48,50,50,50,50,50,50,50,50,50,50,50,47,50,50,50,50,49,50,50,50,50,50,50,50,17,21
"424",55,64,52,64,56,64,64,64,64,63,62,64,64,61,64,63,62,44,63,64,64,64,64,64,64,64,64,50,64,64,62,64,64,63,57,64,62,63,64,64,64,64,64,64,64,64,64,64,64,64,62,64,64,64,64,64,64,64,64,64,64,64,61,64,64,64,64,63,64,64,64,64,64,64,64,19,22
"440",55,64,52,64,56,64,64,64,64,63,62,64,64,61,64,63,62,44,63,64,64,64,64,64,64,64,64,50,64,64,62,64,64,63,57,64,62,63,64,64,64,64,64,64,64,64,64,64,64,64,62,64,64,64,64,64,64,64,64,64,64,64,61,64,64,64,64,63,64,64,64,64,64,64,64,19,22
"460",54,62,51,62,54,62,62,62,62,61,60,62,62,59,62,61,60,42,61,62,62,62,62,62,62,62,62,49,62,62,62,62,62,62,55,62,60,61,62,62,62,62,62,62,62,62,62,62,62,62,60,62,62,62,62,62,62,62,62,62,62,62,59,62,62,62,62,61,62,62,62,62,62,62,62,18,21
"489",55,64,52,64,56,64,64,64,64,63,62,64,64,61,64,63,62,44,63,64,64,64,64,64,64,64,64,50,64,64,62,64,64,63,57,64,62,63,64,64,64,64,64,64,64,64,64,64,64,64,62,64,64,64,64,64,64,64,64,64,64,64,61,64,64,64,64,63,64,64,64,64,64,64,64,19,22
"517",55,64,52,64,56,64,64,64,64,63,62,64,64,61,64,63,62,44,63,64,64,64,64,64,64,64,64,50,64,64,62,64,64,63,57,64,62,63,64,64,64,64,64,64,64,64,64,64,64,64,62,64,64,64,64,64,64,64,64,64,64,64,61,64,64,64,64,63,64,64,64,64,64,64,64,19,22
"547",55,63,51,63,55,63,63,63,63,62,61,63,63,60,63,62,61,43,62,63,63,63,63,63,63,63,63,49,63,63,62,63,63,63,56,63,61,62,63,63,63,63,63,63,63,63,63,63,63,63,61,63,63,63,63,63,63,63,63,63,63,63,60,63,63,63,63,62,63,63,63,63,63,63,63,19,22
"614",48,57,45,57,49,57,57,57,57,56,56,57,57,56,57,57,55,43,57,57,57,57,57,57,57,57,57,43,57,57,55,57,57,56,57,57,57,56,57,57,57,57,57,57,57,57,57,57,57,57,55,57,57,57,57,57,57,57,57,57,57,57,54,57,57,57,57,56,57,57,57,57,57,57,57,14,17
"618",55,64,52,64,56,64,64,64,64,63,62,64,64,61,64,63,62,44,63,64,64,64,64,64,64,64,64,50,64,64,62,64,64,63,57,64,62,63,64,64,64,64,64,64,64,64,64,64,64,64,62,64,64,64,64,64,64,64,64,64,64,64,61,64,64,64,64,63,64,64,64,64,64,64,64,19,22
"630",53,62,50,62,54,62,62,62,62,61,60,62,62,59,62,61,60,44,61,62,62,62,62,62,62,62,62,48,62,62,60,62,62,61,57,62,62,61,62,62,62,62,62,62,62,62,62,62,62,62,60,62,62,62,62,62,62,62,62,62,62,62,59,62,62,62,62,61,62,62,62,62,62,62,62,17,20
"796",54,63,52,63,56,63,63,63,63,62,61,63,63,60,63,62,61,43,62,63,63,63,63,63,63,63,63,50,63,63,61,63,63,62,56,63,61,63,63,63,63,63,63,63,63,63,63,63,63,63,61,63,63,63,63,63,63,63,63,63,63,63,60,63,63,63,63,62,63,63,63,63,63,63,63,19,22
"910",55,64,52,64,56,64,64,64,64,63,62,64,64,61,64,63,62,44,63,64,64,64,64,64,64,64,64,50,64,64,62,64,64,63,57,64,62,63,64,64,64,64,64,64,64,64,64,64,64,64,62,64,64,64,64,64,64,64,64,64,64,64,61,64,64,64,64,63,64,64,64,64,64,64,64,19,22
"927",55,64,52,64,56,64,64,64,64,63,62,64,64,61,64,63,62,44,63,64,64,64,64,64,64,64,64,50,64,64,62,64,64,63,57,64,62,63,64,64,64,64,64,64,64,64,64,64,64,64,62,64,64,64,64,64,64,64,64,64,64,64,61,64,64,64,64,63,64,64,64,64,64,64,64,19,22
"945",55,64,52,64,56,64,64,64,64,63,62,64,64,61,64,63,62,44,63,64,64,64,64,64,64,64,64,50,64,64,62,64,64,63,57,64,62,63,64,64,64,64,64,64,64,64,64,64,64,64,62,64,64,64,64,64,64,64,64,64,64,64,61,64,64,64,64,63,64,64,64,64,64,64,64,19,22
"999",55,64,52,64,56,64,64,64,64,63,62,64,64,61,64,63,62,44,63,64,64,64,64,64,64,64,64,50,64,64,62,64,64,63,57,64,62,63,64,64,64,64,64,64,64,64,64,64,64,64,62,64,64,64,64,64,64,64,64,64,64,64,61,64,64,64,64,63,64,64,64,64,64,64,64,19,22
"1175",55,64,52,64,56,64,64,64,64,63,62,64,64,61,64,63,62,44,63,64,64,64,64,64,64,64,64,50,64,64,62,64,64,63,57,64,62,63,64,64,64,64,64,64,64,64,64,64,64,64,62,64,64,64,64,64,64,64,64,64,64,64,61,64,64,64,64,63,64,64,64,64,64,64,64,19,22
"1241",55,64,52,64,56,64,64,64,64,63,62,64,64,61,64,63,62,44,63,64,64,64,64,64,64,64,64,50,64,64,62,64,64,63,57,64,62,63,64,64,64,64,64,64,64,64,64,64,64,64,62,64,64,64,64,64,64,64,64,64,64,64,61,64,64,64,64,63,64,64,64,64,64,64,64,19,22
"1242",55,64,52,64,56,64,64,64,64,63,62,64,64,61,64,63,62,44,63,64,64,64,64,64,64,64,64,50,64,64,62,64,64,63,57,64,62,63,64,64,64,64,64,64,64,64,64,64,64,64,62,64,64,64,64,64,64,64,64,64,64,64,61,64,64,64,64,63,64,64,64,64,64,64,64,19,22
"1243",55,64,52,64,56,64,64,64,64,63,62,64,64,61,64,63,62,44,63,64,64,64,64,64,64,64,64,50,64,64,62,64,64,63,57,64,62,63,64,64,64,64,64,64,64,64,64,64,64,64,62,64,64,64,64,64,64,64,64,64,64,64,61,64,64,64,64,63,64,64,64,64,64,64,64,19,22
"1245",55,64,52,64,56,64,64,64,64,63,62,64,64,61,64,63,62,44,63,64,64,64,64,64,64,64,64,50,64,64,62,64,64,63,57,64,62,63,64,64,64,64,64,64,64,64,64,64,64,64,62,64,64,64,64,64,64,64,64,64,64,64,61,64,64,64,64,63,64,64,64,64,64,64,64,19,22
"1270",55,64,52,64,56,64,64,64,64,63,62,64,64,61,64,63,62,44,63,64,64,64,64,64,64,64,64,50,64,64,62,64,64,63,57,64,62,63,64,64,64,64,64,64,64,64,64,64,64,64,62,64,64,64,64,64,64,64,64,64,64,64,61,64,64,64,64,63,64,64,64,64,64,64,64,19,22
"1315",55,64,52,64,56,64,64,64,64,63,62,64,64,61,64,63,62,44,63,64,64,64,64,64,64,64,64,50,64,64,62,64,64,63,57,64,62,63,64,64,64,64,64,64,64,64,64,64,64,64,62,64,64,64,64,64,64,64,64,64,64,64,61,64,64,64,64,63,64,64,64,64,64,64,64,19,22
"1319",55,64,52,64,56,64,64,64,64,63,62,64,64,61,64,63,62,44,63,64,64,64,64,64,64,64,64,50,64,64,62,64,64,63,57,64,62,63,64,64,64,64,64,64,64,64,64,64,64,64,62,64,64,64,64,64,64,64,64,64,64,64,61,64,64,64,64,63,64,64,64,64,64,64,64,19,22
"1352",53,62,50,62,54,62,62,62,62,61,60,62,62,59,62,61,60,42,61,62,62,62,62,62,62,62,62,48,62,62,60,62,62,61,55,62,60,61,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,59,62,62,62,62,61,62,62,62,62,62,62,62,19,21
"1424",55,64,52,64,56,64,64,64,64,63,62,64,64,61,64,63,62,44,63,64,64,64,64,64,64,64,64,50,64,64,62,64,64,63,57,64,62,63,64,64,64,64,64,64,64,64,64,64,64,64,62,64,64,64,64,64,64,64,64,64,64,64,61,64,64,64,64,63,64,64,64,64,64,64,64,19,22
"1448",55,64,52,64,56,64,64,64,64,63,62,64,64,61,64,63,62,44,63,64,64,64,64,64,64,64,64,50,64,64,62,64,64,63,57,64,62,63,64,64,64,64,64,64,64,64,64,64,64,64,62,64,64,64,64,64,64,64,64,64,64,64,61,64,64,64,64,63,64,64,64,64,64,64,64,19,22
"1505",55,64,52,64,56,64,64,64,64,63,62,64,64,61,64,63,62,44,63,64,64,64,64,64,64,64,64,50,64,64,62,64,64,63,57,64,62,63,64,64,64,64,64,64,64,64,64,64,64,64,62,64,64,64,64,64,64,64,64,64,64,64,61,64,64,64,64,63,64,64,64,64,64,64,64,19,22
"1573",55,64,52,64,56,64,64,64,64,63,62,64,64,61,64,63,62,44,63,64,64,64,64,64,64,64,64,50,64,64,62,64,64,63,57,64,62,63,64,64,64,64,64,64,64,64,64,64,64,64,62,64,64,64,64,64,64,64,64,64,64,64,61,64,64,64,64,63,64,64,64,64,64,64,64,19,22
"1611",55,64,52,64,56,64,64,64,64,63,62,64,64,61,64,63,62,44,63,64,64,64,64,64,64,64,64,50,64,64,62,64,64,63,57,64,62,63,64,64,64,64,64,64,64,64,64,64,64,64,62,64,64,64,64,64,64,64,64,64,64,64,61,64,64,64,64,63,64,64,64,64,64,64,64,19,22
"1646",55,64,52,64,56,64,64,64,64,63,62,64,64,61,64,63,62,44,63,64,64,64,64,64,64,64,64,50,64,64,62,64,64,63,57,64,62,63,64,64,64,64,64,64,64,64,64,64,64,64,62,64,64,64,64,64,64,64,64,64,64,64,61,64,64,64,64,63,64,64,64,64,64,64,64,19,22
"1734",55,64,52,64,56,64,64,64,64,63,62,64,64,61,64,63,62,44,63,64,64,64,64,64,64,64,64,50,64,64,62,64,64,63,57,64,62,63,64,64,64,64,64,64,64,64,64,64,64,64,62,64,64,64,64,64,64,64,64,64,64,64,61,64,64,64,64,63,64,64,64,64,64,64,64,19,22
"1735",55,64,52,64,56,64,64,64,64,63,62,64,64,61,64,63,62,44,63,64,64,64,64,64,64,64,64,50,64,64,62,64,64,63,57,64,62,63,64,64,64,64,64,64,64,64,64,64,64,64,62,64,64,64,64,64,64,64,64,64,64,64,61,64,64,64,64,63,64,64,64,64,64,64,64,19,22
"1738",55,64,52,64,56,64,64,64,64,63,62,64,64,61,64,63,62,44,63,64,64,64,64,64,64,64,64,50,64,64,62,64,64,63,57,64,62,63,64,64,64,64,64,64,64,64,64,64,64,64,62,64,64,64,64,64,64,64,64,64,64,64,61,64,64,64,64,63,64,64,64,64,64,64,64,19,22
"1739",55,64,52,64,56,64,64,64,64,63,62,64,64,61,64,63,62,44,63,64,64,64,64,64,64,64,64,50,64,64,62,64,64,63,57,64,62,63,64,64,64,64,64,64,64,64,64,64,64,64,62,64,64,64,64,64,64,64,64,64,64,64,61,64,64,64,64,63,64,64,64,64,64,64,64,19,22
"1827",55,64,52,64,56,64,64,64,64,63,62,64,64,61,64,63,62,44,63,64,64,64,64,64,64,64,64,50,64,64,62,64,64,63,57,64,62,63,64,64,64,64,64,64,64,64,64,64,64,64,62,64,64,64,64,64,64,64,64,64,64,64,61,64,64,64,64,63,64,64,64,64,64,64,64,19,22
"1836",52,61,51,61,54,61,61,61,61,60,59,61,61,58,61,60,61,41,60,61,61,61,61,61,61,61,61,47,61,61,59,61,61,60,54,61,59,60,61,61,61,61,61,61,61,61,61,61,61,61,59,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,60,61,61,61,61,61,61,61,18,22
"1837",55,64,52,64,56,64,64,64,64,63,62,64,64,61,64,63,62,44,63,64,64,64,64,64,64,64,64,50,64,64,62,64,64,63,57,64,62,63,64,64,64,64,64,64,64,64,64,64,64,64,62,64,64,64,64,64,64,64,64,64,64,64,61,64,64,64,64,63,64,64,64,64,64,64,64,19,22
"1854",55,64,52,64,56,64,64,64,64,63,62,64,64,61,64,63,62,44,63,64,64,64,64,64,64,64,64,50,64,64,62,64,64,63,57,64,62,63,64,64,64,64,64,64,64,64,64,64,64,64,62,64,64,64,64,64,64,64,64,64,64,64,61,64,64,64,64,63,64,64,64,64,64,64,64,19,22
"1874",55,64,52,64,56,64,64,64,64,63,62,64,64,61,64,63,62,44,63,64,64,64,64,64,64,64,64,50,64,64,62,64,64,63,57,64,62,63,64,64,64,64,64,64,64,64,64,64,64,64,62,64,64,64,64,64,64,64,64,64,64,64,61,64,64,64,64,63,64,64,64,64,64,64,64,19,22
"1881",55,64,52,64,56,64,64,64,64,63,62,64,64,61,64,63,62,44,63,64,64,64,64,64,64,64,64,50,64,64,62,64,64,63,57,64,62,63,64,64,64,64,64,64,64,64,64,64,64,64,62,64,64,64,64,64,64,64,64,64,64,64,61,64,64,64,64,63,64,64,64,64,64,64,64,19,22
"1891",54,63,51,63,55,63,63,63,63,62,61,63,63,60,63,62,61,43,62,63,63,63,63,63,63,63,63,49,63,63,61,63,63,62,56,63,61,62,63,63,63,63,63,63,63,63,63,63,63,63,61,63,63,63,63,63,63,63,63,63,63,63,60,63,63,63,63,63,63,63,63,63,63,63,63,18,21
"2125",55,64,52,64,56,64,64,64,64,63,62,64,64,61,64,63,62,44,63,64,64,64,64,64,64,64,64,50,64,64,62,64,64,63,57,64,62,63,64,64,64,64,64,64,64,64,64,64,64,64,62,64,64,64,64,64,64,64,64,64,64,64,61,64,64,64,64,63,64,64,64,64,64,64,64,19,22
"2147",55,64,52,64,56,64,64,64,64,63,62,64,64,61,64,63,62,44,63,64,64,64,64,64,64,64,64,50,64,64,62,64,64,63,57,64,62,63,64,64,64,64,64,64,64,64,64,64,64,64,62,64,64,64,64,64,64,64,64,64,64,64,61,64,64,64,64,63,64,64,64,64,64,64,64,19,22
"2400",55,64,52,64,56,64,64,64,64,63,62,64,64,61,64,63,62,44,63,64,64,64,64,64,64,64,64,50,64,64,62,64,64,63,57,64,62,63,64,64,64,64,64,64,64,64,64,64,64,64,62,64,64,64,64,64,64,64,64,64,64,64,61,64,64,64,64,63,64,64,64,64,64,64,64,19,22
"2412",55,64,52,64,56,64,64,64,64,63,62,64,64,61,64,63,62,44,63,64,64,64,64,64,64,64,64,50,64,64,62,64,64,63,57,64,62,63,64,64,64,64,64,64,64,64,64,64,64,64,62,64,64,64,64,64,64,64,64,64,64,64,61,64,64,64,64,63,64,64,64,64,64,64,64,19,22
"2464",55,64,52,64,56,64,64,64,64,63,62,64,64,61,64,63,62,44,63,64,64,64,64,64,64,64,64,50,64,64,62,64,64,63,57,64,62,63,64,64,64,64,64,64,64,64,64,64,64,64,62,64,64,64,64,64,64,64,64,64,64,64,61,64,64,64,64,63,64,64,64,64,64,64,64,19,22
"2495",55,64,52,64,56,64,64,64,64,63,62,64,64,61,64,63,62,44,63,64,64,64,64,64,64,64,64,50,64,64,62,64,64,63,57,64,62,63,64,64,64,64,64,64,64,64,64,64,64,64,62,64,64,64,64,64,64,64,64,64,64,64,61,64,64,64,64,63,64,64,64,64,64,64,64,19,22
"2815",55,64,52,64,56,64,64,64,64,63,62,64,64,61,64,63,62,44,63,64,64,64,64,64,64,64,64,50,64,64,62,64,64,63,57,64,62,63,64,64,64,64,64,64,64,64,64,64,64,64,62,64,64,64,64,64,64,64,64,64,64,64,61,64,64,64,64,63,64,64,64,64,64,64,64,19,22
"Cels",19,19,16,19,18,19,19,19,19,19,19,19,19,19,19,18,18,11,19,19,19,19,19,19,19,19,19,17,19,19,18,19,19,19,14,19,17,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,18,19,19,19,19,18,19,19,19,19,19,19,19,19,12
"JohnComA",21,22,21,22,22,22,22,22,22,22,20,22,22,21,22,22,22,9,22,22,22,22,22,22,22,22,22,21,22,22,21,22,22,22,17,22,20,22,22,22,22,22,22,22,22,22,22,22,22,22,21,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,21,22,22,22,22,22,22,22,12,22
