"","01","A","B","D","F","G","K","L","P","044","049","056","1","6","33","69","88","104","131","205","209","226","323","326","330","365","424","440","460","489","517","547","614","618","796","910","927","945","999","1175","1241","1242","1243","1245","1270","1315","1319","1352","1424","1448","1505","1506","1573","1611","1646","1734","1735","1738","1739","1827","1836","1837","1854","1874","1881","1891","2125","2147","2344","2400","2412","2464","2495","2815","RomFragD"
"1245",0.538,0.51,0.577,0.58,0.667,0.583,0.182,0.135,0.205,0.288,0.173,0.154,0.135,0.404,0.24,0.235,0.327,0.231,0.154,0.173,0.173,0.154,0.154,0.292,0.255,0.326,0.192,0.135,0.115,0.135,0.115,0.135,0.135,0.115,0.192,0.115,0.154,0.192,0.154,0.212,0.135,0.154,0.212,0,0.212,0.115,0.404,0.154,0.096,0.135,0.192,0.46,0.327,0.135,0.269,0.173,0.173,0.115,0.558,0.212,0.157,0.288,0.135,0.212,0.442,0.192,0.154,0.192,0.233,0.212,0.14,0.222,0.212,0.096,0.581
"1270",0.547,0.5,0.547,0.62,0.7,0.612,0.222,0.151,0.2,0.189,0.151,0.132,0.113,0.321,0.275,0.269,0.3,0.208,0.208,0.151,0.151,0.132,0.151,0.25,0.25,0.349,0.132,0.113,0.132,0.151,0.094,0.113,0.189,0.17,0.17,0.094,0.132,0.151,0.132,0.17,0.151,0.094,0.245,0.212,0,0.132,0.396,0.094,0.113,0.113,0.208,0.353,0.358,0.113,0.302,0.113,0.208,0.17,0.528,0.226,0.154,0.245,0.113,0.208,0.434,0.17,0.17,0.245,0.182,0.189,0.163,0.239,0.226,0.151,0.545
"1315",0.528,0.5,0.585,0.58,0.667,0.571,0.111,0.057,0.178,0.189,0.057,0.075,0.094,0.302,0.176,0.173,0.26,0.208,0.113,0.057,0.057,0.038,0.094,0.188,0.154,0.279,0.075,0.019,0.075,0.019,0.038,0.057,0.113,0.113,0.113,0.038,0.038,0.094,0.075,0.113,0.057,0.038,0.189,0.115,0.132,0,0.34,0.075,0.057,0.019,0.113,0.412,0.302,0.019,0.208,0.132,0.094,0.113,0.509,0.17,0.058,0.189,0.019,0.113,0.396,0.151,0.113,0.151,0.136,0.132,0.047,0.174,0.132,0.094,0.568
"1319",0.358,0.346,0.434,0.44,0.567,0.469,0.333,0.34,0.356,0.415,0.34,0.34,0.358,0.321,0.353,0.308,0.26,0.302,0.358,0.358,0.358,0.302,0.358,0.333,0.269,0.163,0.302,0.321,0.34,0.358,0.34,0.358,0.415,0.377,0.358,0.34,0.34,0.358,0.321,0.377,0.34,0.302,0.377,0.404,0.396,0.34,0,0.377,0.34,0.321,0.302,0.216,0.094,0.321,0.396,0.321,0.34,0.358,0.34,0.264,0.327,0.302,0.321,0.377,0.358,0.415,0.34,0.302,0.318,0.34,0.349,0.348,0.302,0.358,0.409
"1352",0.566,0.538,0.623,0.64,0.667,0.633,0.156,0.094,0.2,0.208,0.094,0.075,0.094,0.34,0.216,0.212,0.3,0.208,0.151,0.094,0.094,0.075,0.094,0.229,0.173,0.326,0.113,0.057,0.075,0.094,0.038,0.057,0.132,0.113,0.151,0.038,0.075,0.132,0.075,0.113,0.094,0.075,0.208,0.154,0.094,0.075,0.377,0,0.057,0.057,0.151,0.431,0.34,0.057,0.245,0.132,0.151,0.113,0.547,0.208,0.096,0.226,0.057,0.151,0.434,0.151,0.113,0.189,0.182,0.132,0.093,0.217,0.17,0.094,0.614
"1424",0.528,0.5,0.585,0.6,0.667,0.592,0.089,0.038,0.156,0.208,0.075,0.057,0.038,0.302,0.157,0.192,0.26,0.17,0.094,0.075,0.075,0.057,0.075,0.188,0.154,0.279,0.094,0.038,0.057,0.075,0.019,0.038,0.113,0.094,0.132,0.019,0.057,0.113,0.057,0.113,0.038,0.057,0.17,0.096,0.113,0.057,0.34,0.057,0,0.038,0.094,0.392,0.302,0.038,0.208,0.113,0.094,0.057,0.509,0.151,0.058,0.189,0.038,0.113,0.396,0.094,0.094,0.132,0.114,0.113,0.023,0.152,0.113,0.075,0.568
"1448",0.509,0.481,0.566,0.58,0.667,0.571,0.089,0.038,0.156,0.17,0.038,0.057,0.075,0.283,0.157,0.154,0.24,0.189,0.094,0.038,0.038,0.019,0.075,0.167,0.135,0.256,0.057,0,0.057,0.038,0.019,0.038,0.113,0.094,0.094,0.019,0.019,0.075,0.057,0.094,0.038,0.019,0.189,0.135,0.113,0.019,0.321,0.057,0.038,0,0.094,0.392,0.283,0,0.189,0.113,0.094,0.094,0.491,0.151,0.038,0.17,0,0.094,0.377,0.132,0.094,0.132,0.114,0.113,0.023,0.152,0.113,0.075,0.545
"1505",0.472,0.442,0.585,0.56,0.633,0.551,0.133,0.094,0.156,0.264,0.132,0.151,0.132,0.283,0.196,0.192,0.24,0.208,0.151,0.132,0.132,0.113,0.17,0.25,0.212,0.233,0.151,0.094,0.151,0.132,0.113,0.132,0.17,0.189,0.189,0.113,0.113,0.132,0.075,0.17,0.094,0.113,0.189,0.192,0.208,0.113,0.302,0.151,0.094,0.094,0,0.353,0.264,0.094,0.245,0.208,0.151,0.151,0.453,0.151,0.096,0.245,0.094,0.17,0.377,0.17,0.189,0.132,0.114,0.208,0.093,0.217,0.019,0.151,0.545
"1506",0.294,0.26,0.353,0.375,0.667,0.489,0.349,0.412,0.279,0.373,0.412,0.392,0.392,0.314,0.429,0.38,0.271,0.333,0.431,0.431,0.431,0.392,0.431,0.383,0.32,0.286,0.353,0.392,0.392,0.431,0.392,0.412,0.451,0.431,0.392,0.392,0.412,0.412,0.392,0.451,0.412,0.373,0.353,0.46,0.353,0.412,0.216,0.431,0.392,0.392,0.353,0,0.255,0.392,0.451,0.392,0.451,0.412,0.314,0.333,0.38,0.353,0.392,0.451,0.373,0.431,0.431,0.353,0.405,0.353,0.405,0.409,0.373,0.392,0.357
"1573",0.302,0.308,0.396,0.44,0.567,0.449,0.289,0.302,0.311,0.377,0.302,0.302,0.321,0.34,0.333,0.288,0.24,0.245,0.321,0.321,0.321,0.302,0.34,0.292,0.25,0.14,0.264,0.283,0.302,0.321,0.302,0.321,0.377,0.34,0.321,0.302,0.302,0.321,0.283,0.358,0.302,0.264,0.377,0.327,0.358,0.302,0.094,0.34,0.302,0.283,0.264,0.255,0,0.283,0.396,0.283,0.302,0.321,0.302,0.226,0.308,0.302,0.283,0.358,0.358,0.377,0.302,0.264,0.295,0.302,0.326,0.326,0.283,0.321,0.364
"1611",0.509,0.481,0.566,0.58,0.667,0.571,0.089,0.038,0.156,0.17,0.038,0.057,0.075,0.283,0.157,0.154,0.24,0.189,0.094,0.038,0.038,0.019,0.075,0.167,0.135,0.256,0.057,0,0.057,0.038,0.019,0.038,0.113,0.094,0.094,0.019,0.019,0.075,0.057,0.094,0.038,0.019,0.189,0.135,0.113,0.019,0.321,0.057,0.038,0,0.094,0.392,0.283,0,0.189,0.113,0.094,0.094,0.491,0.151,0.038,0.17,0,0.094,0.377,0.132,0.094,0.132,0.114,0.113,0.023,0.152,0.113,0.075,0.545
"1646",0.566,0.538,0.604,0.62,0.667,0.633,0.2,0.208,0.267,0.321,0.226,0.208,0.245,0.377,0.255,0.308,0.34,0.34,0.226,0.208,0.208,0.189,0.245,0.292,0.25,0.302,0.208,0.189,0.245,0.208,0.208,0.208,0.245,0.245,0.189,0.208,0.189,0.245,0.226,0.245,0.208,0.208,0.283,0.269,0.302,0.208,0.396,0.245,0.208,0.189,0.245,0.451,0.396,0.189,0,0.264,0.226,0.264,0.547,0.264,0.173,0.283,0.189,0.208,0.453,0.283,0.283,0.226,0.227,0.264,0.186,0.261,0.264,0.208,0.636
"1734",0.547,0.538,0.566,0.58,0.7,0.551,0.2,0.151,0.2,0.226,0.151,0.132,0.113,0.358,0.275,0.192,0.26,0.17,0.132,0.151,0.151,0.132,0.151,0.292,0.25,0.279,0.132,0.113,0.094,0.151,0.094,0.113,0.226,0.132,0.189,0.094,0.132,0.151,0.17,0.208,0.151,0.094,0.208,0.173,0.113,0.132,0.321,0.132,0.113,0.113,0.208,0.392,0.283,0.113,0.264,0,0.17,0.132,0.509,0.189,0.154,0.283,0.113,0.189,0.434,0.17,0.094,0.208,0.159,0.189,0.163,0.217,0.226,0.113,0.591
"1735",0.566,0.538,0.623,0.62,0.733,0.612,0.133,0.094,0.222,0.264,0.132,0.151,0.132,0.34,0.196,0.212,0.26,0.226,0.132,0.132,0.132,0.113,0.17,0.229,0.212,0.326,0.151,0.094,0.151,0.113,0.113,0.132,0.151,0.189,0.189,0.113,0.113,0.17,0.113,0.17,0.094,0.113,0.226,0.173,0.208,0.094,0.34,0.151,0.094,0.094,0.151,0.451,0.302,0.094,0.226,0.17,0,0.151,0.547,0.208,0.115,0.226,0.094,0.17,0.453,0.189,0.151,0.189,0.182,0.208,0.093,0.217,0.17,0.17,0.614
"1738",0.547,0.519,0.604,0.58,0.7,0.571,0.111,0.075,0.178,0.264,0.132,0.113,0.094,0.358,0.176,0.212,0.24,0.189,0.113,0.132,0.132,0.113,0.132,0.229,0.212,0.279,0.151,0.094,0.038,0.132,0.075,0.094,0.17,0.075,0.189,0.075,0.113,0.17,0.113,0.132,0.094,0.113,0.189,0.115,0.17,0.113,0.358,0.113,0.057,0.094,0.151,0.412,0.321,0.094,0.264,0.132,0.151,0,0.528,0.17,0.115,0.245,0.094,0.132,0.415,0.113,0.113,0.151,0.159,0.151,0.047,0.174,0.17,0.094,0.614
"1739",0.283,0.308,0.358,0.42,0.633,0.51,0.444,0.509,0.422,0.453,0.509,0.509,0.509,0.434,0.51,0.5,0.44,0.434,0.509,0.528,0.528,0.509,0.509,0.479,0.442,0.395,0.453,0.491,0.509,0.528,0.509,0.528,0.528,0.528,0.491,0.509,0.509,0.491,0.491,0.528,0.509,0.491,0.472,0.558,0.528,0.509,0.34,0.547,0.509,0.491,0.453,0.314,0.302,0.491,0.547,0.509,0.547,0.528,0,0.453,0.5,0.472,0.491,0.509,0.283,0.547,0.547,0.453,0.5,0.472,0.512,0.5,0.453,0.491,0.114
"1827",0.491,0.481,0.547,0.52,0.633,0.51,0.111,0.151,0.178,0.245,0.17,0.17,0.17,0.283,0.216,0.269,0.22,0.245,0.17,0.151,0.151,0.17,0.208,0.25,0.212,0.186,0.151,0.151,0.17,0.151,0.17,0.151,0.226,0.208,0.17,0.17,0.132,0.226,0.17,0.226,0.151,0.132,0.283,0.212,0.226,0.17,0.264,0.208,0.151,0.151,0.151,0.333,0.226,0.151,0.264,0.189,0.208,0.17,0.453,0,0.173,0.245,0.151,0.226,0.358,0.245,0.208,0.075,0.159,0.208,0.14,0.174,0.17,0.189,0.545
"1836",0.5,0.49,0.558,0.551,0.667,0.562,0.111,0.058,0.136,0.212,0.077,0.096,0.096,0.269,0.16,0.176,0.245,0.192,0.115,0.077,0.077,0.058,0.115,0.191,0.137,0.286,0.096,0.038,0.096,0.077,0.058,0.077,0.135,0.135,0.135,0.058,0.058,0.115,0.077,0.096,0.058,0.058,0.173,0.157,0.154,0.058,0.327,0.096,0.058,0.038,0.096,0.38,0.308,0.038,0.173,0.154,0.115,0.115,0.5,0.173,0,0.192,0.038,0.096,0.365,0.135,0.135,0.135,0.136,0.154,0.048,0.178,0.115,0.096,0.581
"1837",0.491,0.442,0.472,0.58,0.7,0.571,0.222,0.189,0.289,0.302,0.189,0.189,0.208,0.34,0.176,0.231,0.34,0.283,0.208,0.208,0.208,0.151,0.226,0.042,0.173,0.279,0.151,0.17,0.226,0.208,0.189,0.208,0.264,0.264,0.208,0.189,0.189,0.245,0.208,0.245,0.189,0.189,0.302,0.288,0.245,0.189,0.302,0.226,0.189,0.17,0.245,0.353,0.302,0.17,0.283,0.283,0.226,0.245,0.472,0.245,0.192,0,0.17,0.245,0.453,0.283,0.264,0.226,0.25,0.226,0.163,0.304,0.264,0.245,0.477
"1854",0.509,0.481,0.566,0.58,0.667,0.571,0.089,0.038,0.156,0.17,0.038,0.057,0.075,0.283,0.157,0.154,0.24,0.189,0.094,0.038,0.038,0.019,0.075,0.167,0.135,0.256,0.057,0,0.057,0.038,0.019,0.038,0.113,0.094,0.094,0.019,0.019,0.075,0.057,0.094,0.038,0.019,0.189,0.135,0.113,0.019,0.321,0.057,0.038,0,0.094,0.392,0.283,0,0.189,0.113,0.094,0.094,0.491,0.151,0.038,0.17,0,0.094,0.377,0.132,0.094,0.132,0.114,0.113,0.023,0.152,0.113,0.075,0.545
"1874",0.528,0.5,0.566,0.54,0.667,0.571,0.178,0.113,0.222,0.226,0.132,0.151,0.151,0.34,0.196,0.25,0.26,0.264,0.151,0.132,0.132,0.113,0.17,0.229,0.192,0.279,0.151,0.094,0.113,0.132,0.113,0.132,0.189,0.189,0.151,0.113,0.113,0.17,0.132,0.075,0.113,0.113,0.226,0.212,0.208,0.113,0.377,0.151,0.113,0.094,0.17,0.451,0.358,0.094,0.208,0.189,0.17,0.132,0.509,0.226,0.096,0.245,0.094,0,0.434,0.17,0.189,0.208,0.159,0.208,0.093,0.239,0.189,0.17,0.568
"1881",0.434,0.442,0.491,0.54,0.7,0.612,0.333,0.396,0.378,0.453,0.358,0.434,0.415,0.302,0.431,0.423,0.4,0.34,0.377,0.396,0.396,0.396,0.396,0.458,0.346,0.419,0.396,0.377,0.396,0.396,0.396,0.396,0.415,0.377,0.396,0.396,0.377,0.434,0.415,0.434,0.396,0.377,0.434,0.442,0.434,0.396,0.358,0.434,0.396,0.377,0.377,0.373,0.358,0.377,0.453,0.434,0.453,0.415,0.283,0.358,0.365,0.453,0.377,0.434,0,0.434,0.396,0.358,0.386,0.396,0.372,0.37,0.377,0.377,0.341
"1891",0.566,0.538,0.604,0.6,0.667,0.612,0.178,0.132,0.222,0.283,0.132,0.151,0.094,0.34,0.196,0.269,0.28,0.226,0.151,0.17,0.17,0.151,0.17,0.229,0.25,0.349,0.151,0.132,0.113,0.17,0.113,0.132,0.208,0.151,0.226,0.113,0.151,0.17,0.151,0.17,0.132,0.151,0.245,0.192,0.17,0.151,0.415,0.151,0.094,0.132,0.17,0.431,0.377,0.132,0.283,0.17,0.189,0.113,0.547,0.245,0.135,0.283,0.132,0.17,0.434,0,0.151,0.208,0.159,0.208,0.093,0.239,0.189,0.151,0.636
"2125",0.547,0.538,0.623,0.6,0.7,0.592,0.178,0.132,0.222,0.264,0.094,0.113,0.132,0.358,0.255,0.173,0.26,0.17,0.113,0.132,0.132,0.113,0.132,0.25,0.212,0.279,0.151,0.094,0.075,0.132,0.075,0.094,0.208,0.075,0.189,0.075,0.113,0.17,0.151,0.189,0.113,0.113,0.208,0.154,0.17,0.113,0.34,0.113,0.094,0.094,0.189,0.431,0.302,0.094,0.283,0.094,0.151,0.113,0.547,0.208,0.135,0.264,0.094,0.189,0.396,0.151,0,0.189,0.182,0.17,0.116,0.239,0.208,0.094,0.614
"2147",0.472,0.462,0.566,0.54,0.633,0.531,0.067,0.132,0.156,0.264,0.151,0.151,0.151,0.283,0.176,0.231,0.2,0.208,0.151,0.132,0.132,0.151,0.189,0.229,0.192,0.233,0.132,0.132,0.151,0.132,0.151,0.132,0.208,0.189,0.17,0.151,0.113,0.208,0.151,0.208,0.132,0.151,0.245,0.192,0.245,0.151,0.302,0.189,0.132,0.132,0.132,0.353,0.264,0.132,0.226,0.208,0.189,0.151,0.453,0.075,0.135,0.226,0.132,0.208,0.358,0.208,0.189,0,0.159,0.189,0.116,0.196,0.151,0.151,0.568
"2344",0.477,0.465,0.523,0.537,0.583,0.537,0.158,0.091,0.216,0.25,0.114,0.182,0.114,0.273,0.143,0.279,0.366,0.227,0.136,0.159,0.159,0.136,0.182,0.275,0.209,0.275,0.136,0.114,0.182,0.159,0.136,0.159,0.205,0.182,0.182,0.136,0.136,0.182,0.136,0.205,0.091,0.091,0.273,0.233,0.182,0.136,0.318,0.182,0.114,0.114,0.114,0.405,0.295,0.114,0.227,0.159,0.182,0.159,0.5,0.159,0.136,0.25,0.114,0.159,0.386,0.159,0.182,0.159,0,0.205,0.111,0.184,0.136,0.182,0.568
"2400",0.491,0.481,0.547,0.54,0.633,0.571,0.111,0.113,0.244,0.245,0.132,0.094,0.132,0.34,0.216,0.25,0.28,0.264,0.208,0.151,0.151,0.132,0.113,0.229,0.135,0.279,0.113,0.113,0.132,0.151,0.094,0.113,0.226,0.151,0.151,0.094,0.132,0.189,0.17,0.208,0.151,0.132,0.264,0.212,0.189,0.132,0.34,0.132,0.113,0.113,0.208,0.353,0.302,0.113,0.264,0.189,0.208,0.151,0.472,0.208,0.154,0.226,0.113,0.208,0.396,0.208,0.17,0.189,0.205,0,0.093,0.196,0.226,0.151,0.591
"2412",0.558,0.512,0.581,0.548,0.68,0.6,0.075,0,0.114,0.186,0.047,0.07,0.07,0.326,0.122,0.186,0.244,0.233,0.07,0.07,0.07,0.023,0.116,0.163,0.14,0.263,0.07,0.023,0.07,0.07,0.047,0.07,0.093,0.093,0.116,0.047,0.047,0.116,0.047,0.093,0.023,0.047,0.186,0.14,0.163,0.047,0.349,0.093,0.023,0.023,0.093,0.405,0.326,0.023,0.186,0.163,0.093,0.047,0.512,0.14,0.048,0.163,0.023,0.093,0.372,0.093,0.116,0.116,0.111,0.093,0,0.146,0.116,0.116,0.583
"2464",0.543,0.522,0.587,0.581,0.696,0.571,0.178,0.13,0.211,0.239,0.196,0.196,0.196,0.391,0.273,0.283,0.295,0.326,0.196,0.174,0.174,0.174,0.217,0.293,0.239,0.278,0.196,0.152,0.196,0.174,0.174,0.174,0.196,0.217,0.239,0.174,0.152,0.239,0.174,0.239,0.152,0.13,0.304,0.222,0.239,0.174,0.348,0.217,0.152,0.152,0.217,0.409,0.326,0.152,0.261,0.217,0.217,0.174,0.5,0.174,0.178,0.304,0.152,0.239,0.37,0.239,0.239,0.196,0.184,0.196,0.146,0,0.217,0.217,0.585
"2495",0.491,0.462,0.604,0.58,0.633,0.571,0.156,0.113,0.178,0.283,0.151,0.17,0.151,0.302,0.216,0.212,0.26,0.226,0.17,0.151,0.151,0.132,0.17,0.271,0.231,0.256,0.17,0.113,0.17,0.151,0.132,0.151,0.189,0.208,0.208,0.132,0.132,0.151,0.094,0.189,0.113,0.132,0.208,0.212,0.226,0.132,0.302,0.17,0.113,0.113,0.019,0.373,0.283,0.113,0.264,0.226,0.17,0.17,0.453,0.17,0.115,0.264,0.113,0.189,0.377,0.189,0.208,0.151,0.136,0.226,0.116,0.217,0,0.17,0.545
"2815",0.528,0.5,0.585,0.6,0.7,0.592,0.133,0.113,0.156,0.245,0.113,0.094,0.113,0.34,0.196,0.173,0.28,0.17,0.132,0.113,0.113,0.094,0.094,0.25,0.212,0.302,0.132,0.075,0.057,0.113,0.057,0.075,0.151,0.057,0.132,0.057,0.094,0.132,0.132,0.17,0.113,0.094,0.17,0.096,0.151,0.094,0.358,0.094,0.075,0.075,0.151,0.392,0.321,0.075,0.208,0.113,0.17,0.094,0.491,0.189,0.096,0.245,0.075,0.17,0.377,0.151,0.094,0.151,0.182,0.151,0.116,0.217,0.17,0,0.591
"RomFragD",0.25,0.25,0.273,0.415,0.667,0.5,0.575,0.568,0.514,0.455,0.568,0.591,0.568,0.432,0.595,0.545,0.537,0.477,0.591,0.591,0.591,0.545,0.568,0.513,0.523,0.444,0.523,0.545,0.591,0.591,0.568,0.591,0.568,0.614,0.523,0.568,0.568,0.568,0.568,0.591,0.545,0.545,0.568,0.581,0.545,0.568,0.409,0.614,0.568,0.545,0.545,0.357,0.364,0.545,0.636,0.591,0.614,0.614,0.114,0.545,0.581,0.477,0.545,0.568,0.341,0.636,0.614,0.568,0.568,0.591,0.583,0.585,0.545,0.591,0
