"","01","B","D","F","G","K","L","P","044","049","1","6","33","104","131","205","209","226","323","326","330","424","440","460","489","517","547","618","630","910","927","945","999","1175","1241","1242","1243","1245","1270","1315","1319","1352","1424","1448","1505","1573","1611","1646","1734","1735","1738","1739","1827","1836","1837","1854","1874","1881","2125","2147","2400","2412","2464","2495","2815","JerHomA"
"33",62,62,62,62,62,62,61,60,62,62,62,61,62,62,62,62,62,62,62,62,62,62,62,60,62,62,61,62,60,62,62,62,62,62,62,62,62,62,62,62,62,60,62,62,62,62,62,62,62,62,62,62,62,61,62,62,62,62,62,62,62,62,62,62,62,8
"104",64,64,64,64,64,64,63,62,64,64,64,63,62,64,64,64,64,64,64,64,64,64,64,62,64,64,63,64,62,64,64,64,64,64,64,64,64,64,64,64,64,62,64,64,64,64,64,64,64,64,64,64,64,61,64,64,64,64,64,64,64,64,64,64,64,8
"131",64,64,64,64,64,64,63,62,64,64,64,63,62,64,64,64,64,64,64,64,64,64,64,62,64,64,63,64,62,64,64,64,64,64,64,64,64,64,64,64,64,62,64,64,64,64,64,64,64,64,64,64,64,61,64,64,64,64,64,64,64,64,64,64,64,8
"205",64,64,64,64,64,64,63,62,64,64,64,63,62,64,64,64,64,64,64,64,64,64,64,62,64,64,63,64,62,64,64,64,64,64,64,64,64,64,64,64,64,62,64,64,64,64,64,64,64,64,64,64,64,61,64,64,64,64,64,64,64,64,64,64,64,8
"209",64,64,64,64,64,64,63,62,64,64,64,63,62,64,64,64,64,64,64,64,64,64,64,62,64,64,63,64,62,64,64,64,64,64,64,64,64,64,64,64,64,62,64,64,64,64,64,64,64,64,64,64,64,61,64,64,64,64,64,64,64,64,64,64,64,8
"226",64,64,64,64,64,64,63,62,64,64,64,63,62,64,64,64,64,64,64,64,64,64,64,62,64,64,63,64,62,64,64,64,64,64,64,64,64,64,64,64,64,62,64,64,64,64,64,64,64,64,64,64,64,61,64,64,64,64,64,64,64,64,64,64,64,8
"323",64,64,64,64,64,64,63,62,64,64,64,63,62,64,64,64,64,64,64,64,64,64,64,62,64,64,63,64,62,64,64,64,64,64,64,64,64,64,64,64,64,62,64,64,64,64,64,64,64,64,64,64,64,61,64,64,64,64,64,64,64,64,64,64,64,8
"326",64,64,64,64,64,64,63,62,64,64,64,63,62,64,64,64,64,64,64,64,64,64,64,62,64,64,63,64,62,64,64,64,64,64,64,64,64,64,64,64,64,62,64,64,64,64,64,64,64,64,64,64,64,61,64,64,64,64,64,64,64,64,64,64,64,8
"330",64,64,64,64,64,64,63,62,64,64,64,63,62,64,64,64,64,64,64,64,64,64,64,62,64,64,63,64,62,64,64,64,64,64,64,64,64,64,64,64,64,62,64,64,64,64,64,64,64,64,64,64,64,61,64,64,64,64,64,64,64,64,64,64,64,8
"424",64,64,64,64,64,64,63,62,64,64,64,63,62,64,64,64,64,64,64,64,64,64,64,62,64,64,63,64,62,64,64,64,64,64,64,64,64,64,64,64,64,62,64,64,64,64,64,64,64,64,64,64,64,61,64,64,64,64,64,64,64,64,64,64,64,8
"440",64,64,64,64,64,64,63,62,64,64,64,63,62,64,64,64,64,64,64,64,64,64,64,62,64,64,63,64,62,64,64,64,64,64,64,64,64,64,64,64,64,62,64,64,64,64,64,64,64,64,64,64,64,61,64,64,64,64,64,64,64,64,64,64,64,8
"460",62,62,62,62,62,62,61,60,62,62,62,61,60,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,60,62,62,62,62,62,62,62,62,62,62,62,62,60,62,62,62,62,62,62,62,62,62,62,62,59,62,62,62,62,62,62,62,62,62,62,62,8
"489",64,64,64,64,64,64,63,62,64,64,64,63,62,64,64,64,64,64,64,64,64,64,64,62,64,64,63,64,62,64,64,64,64,64,64,64,64,64,64,64,64,62,64,64,64,64,64,64,64,64,64,64,64,61,64,64,64,64,64,64,64,64,64,64,64,8
"517",64,64,64,64,64,64,63,62,64,64,64,63,62,64,64,64,64,64,64,64,64,64,64,62,64,64,63,64,62,64,64,64,64,64,64,64,64,64,64,64,64,62,64,64,64,64,64,64,64,64,64,64,64,61,64,64,64,64,64,64,64,64,64,64,64,8
"547",63,63,63,63,63,63,62,61,63,63,63,62,61,63,63,63,63,63,63,63,63,63,63,62,63,63,63,63,61,63,63,63,63,63,63,63,63,63,63,63,63,61,63,63,63,63,63,63,63,63,63,63,63,60,63,63,63,63,63,63,63,63,63,63,63,8
"618",64,64,64,64,64,64,63,62,64,64,64,63,62,64,64,64,64,64,64,64,64,64,64,62,64,64,63,64,62,64,64,64,64,64,64,64,64,64,64,64,64,62,64,64,64,64,64,64,64,64,64,64,64,61,64,64,64,64,64,64,64,64,64,64,64,8
"630",62,62,62,62,62,62,61,60,62,62,62,61,60,62,62,62,62,62,62,62,62,62,62,60,62,62,61,62,62,62,62,62,62,62,62,62,62,62,62,62,62,60,62,62,62,62,62,62,62,62,62,62,62,59,62,62,62,62,62,62,62,62,62,62,62,8
"910",64,64,64,64,64,64,63,62,64,64,64,63,62,64,64,64,64,64,64,64,64,64,64,62,64,64,63,64,62,64,64,64,64,64,64,64,64,64,64,64,64,62,64,64,64,64,64,64,64,64,64,64,64,61,64,64,64,64,64,64,64,64,64,64,64,8
"927",64,64,64,64,64,64,63,62,64,64,64,63,62,64,64,64,64,64,64,64,64,64,64,62,64,64,63,64,62,64,64,64,64,64,64,64,64,64,64,64,64,62,64,64,64,64,64,64,64,64,64,64,64,61,64,64,64,64,64,64,64,64,64,64,64,8
"945",64,64,64,64,64,64,63,62,64,64,64,63,62,64,64,64,64,64,64,64,64,64,64,62,64,64,63,64,62,64,64,64,64,64,64,64,64,64,64,64,64,62,64,64,64,64,64,64,64,64,64,64,64,61,64,64,64,64,64,64,64,64,64,64,64,8
"999",64,64,64,64,64,64,63,62,64,64,64,63,62,64,64,64,64,64,64,64,64,64,64,62,64,64,63,64,62,64,64,64,64,64,64,64,64,64,64,64,64,62,64,64,64,64,64,64,64,64,64,64,64,61,64,64,64,64,64,64,64,64,64,64,64,8
"1175",64,64,64,64,64,64,63,62,64,64,64,63,62,64,64,64,64,64,64,64,64,64,64,62,64,64,63,64,62,64,64,64,64,64,64,64,64,64,64,64,64,62,64,64,64,64,64,64,64,64,64,64,64,61,64,64,64,64,64,64,64,64,64,64,64,8
"1241",64,64,64,64,64,64,63,62,64,64,64,63,62,64,64,64,64,64,64,64,64,64,64,62,64,64,63,64,62,64,64,64,64,64,64,64,64,64,64,64,64,62,64,64,64,64,64,64,64,64,64,64,64,61,64,64,64,64,64,64,64,64,64,64,64,8
"1242",64,64,64,64,64,64,63,62,64,64,64,63,62,64,64,64,64,64,64,64,64,64,64,62,64,64,63,64,62,64,64,64,64,64,64,64,64,64,64,64,64,62,64,64,64,64,64,64,64,64,64,64,64,61,64,64,64,64,64,64,64,64,64,64,64,8
"1243",64,64,64,64,64,64,63,62,64,64,64,63,62,64,64,64,64,64,64,64,64,64,64,62,64,64,63,64,62,64,64,64,64,64,64,64,64,64,64,64,64,62,64,64,64,64,64,64,64,64,64,64,64,61,64,64,64,64,64,64,64,64,64,64,64,8
"1245",64,64,64,64,64,64,63,62,64,64,64,63,62,64,64,64,64,64,64,64,64,64,64,62,64,64,63,64,62,64,64,64,64,64,64,64,64,64,64,64,64,62,64,64,64,64,64,64,64,64,64,64,64,61,64,64,64,64,64,64,64,64,64,64,64,8
"1270",64,64,64,64,64,64,63,62,64,64,64,63,62,64,64,64,64,64,64,64,64,64,64,62,64,64,63,64,62,64,64,64,64,64,64,64,64,64,64,64,64,62,64,64,64,64,64,64,64,64,64,64,64,61,64,64,64,64,64,64,64,64,64,64,64,8
"1315",64,64,64,64,64,64,63,62,64,64,64,63,62,64,64,64,64,64,64,64,64,64,64,62,64,64,63,64,62,64,64,64,64,64,64,64,64,64,64,64,64,62,64,64,64,64,64,64,64,64,64,64,64,61,64,64,64,64,64,64,64,64,64,64,64,8
"1319",64,64,64,64,64,64,63,62,64,64,64,63,62,64,64,64,64,64,64,64,64,64,64,62,64,64,63,64,62,64,64,64,64,64,64,64,64,64,64,64,64,62,64,64,64,64,64,64,64,64,64,64,64,61,64,64,64,64,64,64,64,64,64,64,64,8
"1352",62,62,62,62,62,62,61,60,62,62,62,61,60,62,62,62,62,62,62,62,62,62,62,60,62,62,61,62,60,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,59,62,62,62,62,62,62,62,62,62,62,62,8
"1424",64,64,64,64,64,64,63,62,64,64,64,63,62,64,64,64,64,64,64,64,64,64,64,62,64,64,63,64,62,64,64,64,64,64,64,64,64,64,64,64,64,62,64,64,64,64,64,64,64,64,64,64,64,61,64,64,64,64,64,64,64,64,64,64,64,8
"1448",64,64,64,64,64,64,63,62,64,64,64,63,62,64,64,64,64,64,64,64,64,64,64,62,64,64,63,64,62,64,64,64,64,64,64,64,64,64,64,64,64,62,64,64,64,64,64,64,64,64,64,64,64,61,64,64,64,64,64,64,64,64,64,64,64,8
"1505",64,64,64,64,64,64,63,62,64,64,64,63,62,64,64,64,64,64,64,64,64,64,64,62,64,64,63,64,62,64,64,64,64,64,64,64,64,64,64,64,64,62,64,64,64,64,64,64,64,64,64,64,64,61,64,64,64,64,64,64,64,64,64,64,64,8
"1573",64,64,64,64,64,64,63,62,64,64,64,63,62,64,64,64,64,64,64,64,64,64,64,62,64,64,63,64,62,64,64,64,64,64,64,64,64,64,64,64,64,62,64,64,64,64,64,64,64,64,64,64,64,61,64,64,64,64,64,64,64,64,64,64,64,8
"1611",64,64,64,64,64,64,63,62,64,64,64,63,62,64,64,64,64,64,64,64,64,64,64,62,64,64,63,64,62,64,64,64,64,64,64,64,64,64,64,64,64,62,64,64,64,64,64,64,64,64,64,64,64,61,64,64,64,64,64,64,64,64,64,64,64,8
"1646",64,64,64,64,64,64,63,62,64,64,64,63,62,64,64,64,64,64,64,64,64,64,64,62,64,64,63,64,62,64,64,64,64,64,64,64,64,64,64,64,64,62,64,64,64,64,64,64,64,64,64,64,64,61,64,64,64,64,64,64,64,64,64,64,64,8
"1734",64,64,64,64,64,64,63,62,64,64,64,63,62,64,64,64,64,64,64,64,64,64,64,62,64,64,63,64,62,64,64,64,64,64,64,64,64,64,64,64,64,62,64,64,64,64,64,64,64,64,64,64,64,61,64,64,64,64,64,64,64,64,64,64,64,8
"1735",64,64,64,64,64,64,63,62,64,64,64,63,62,64,64,64,64,64,64,64,64,64,64,62,64,64,63,64,62,64,64,64,64,64,64,64,64,64,64,64,64,62,64,64,64,64,64,64,64,64,64,64,64,61,64,64,64,64,64,64,64,64,64,64,64,8
"1738",64,64,64,64,64,64,63,62,64,64,64,63,62,64,64,64,64,64,64,64,64,64,64,62,64,64,63,64,62,64,64,64,64,64,64,64,64,64,64,64,64,62,64,64,64,64,64,64,64,64,64,64,64,61,64,64,64,64,64,64,64,64,64,64,64,8
"1739",64,64,64,64,64,64,63,62,64,64,64,63,62,64,64,64,64,64,64,64,64,64,64,62,64,64,63,64,62,64,64,64,64,64,64,64,64,64,64,64,64,62,64,64,64,64,64,64,64,64,64,64,64,61,64,64,64,64,64,64,64,64,64,64,64,8
"1827",64,64,64,64,64,64,63,62,64,64,64,63,62,64,64,64,64,64,64,64,64,64,64,62,64,64,63,64,62,64,64,64,64,64,64,64,64,64,64,64,64,62,64,64,64,64,64,64,64,64,64,64,64,61,64,64,64,64,64,64,64,64,64,64,64,8
"1836",61,61,61,61,61,61,60,59,61,61,61,60,61,61,61,61,61,61,61,61,61,61,61,59,61,61,60,61,59,61,61,61,61,61,61,61,61,61,61,61,61,59,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,8
"1837",64,64,64,64,64,64,63,62,64,64,64,63,62,64,64,64,64,64,64,64,64,64,64,62,64,64,63,64,62,64,64,64,64,64,64,64,64,64,64,64,64,62,64,64,64,64,64,64,64,64,64,64,64,61,64,64,64,64,64,64,64,64,64,64,64,8
"1854",64,64,64,64,64,64,63,62,64,64,64,63,62,64,64,64,64,64,64,64,64,64,64,62,64,64,63,64,62,64,64,64,64,64,64,64,64,64,64,64,64,62,64,64,64,64,64,64,64,64,64,64,64,61,64,64,64,64,64,64,64,64,64,64,64,8
"1874",64,64,64,64,64,64,63,62,64,64,64,63,62,64,64,64,64,64,64,64,64,64,64,62,64,64,63,64,62,64,64,64,64,64,64,64,64,64,64,64,64,62,64,64,64,64,64,64,64,64,64,64,64,61,64,64,64,64,64,64,64,64,64,64,64,8
"1881",64,64,64,64,64,64,63,62,64,64,64,63,62,64,64,64,64,64,64,64,64,64,64,62,64,64,63,64,62,64,64,64,64,64,64,64,64,64,64,64,64,62,64,64,64,64,64,64,64,64,64,64,64,61,64,64,64,64,64,64,64,64,64,64,64,8
"2125",64,64,64,64,64,64,63,62,64,64,64,63,62,64,64,64,64,64,64,64,64,64,64,62,64,64,63,64,62,64,64,64,64,64,64,64,64,64,64,64,64,62,64,64,64,64,64,64,64,64,64,64,64,61,64,64,64,64,64,64,64,64,64,64,64,8
"2147",64,64,64,64,64,64,63,62,64,64,64,63,62,64,64,64,64,64,64,64,64,64,64,62,64,64,63,64,62,64,64,64,64,64,64,64,64,64,64,64,64,62,64,64,64,64,64,64,64,64,64,64,64,61,64,64,64,64,64,64,64,64,64,64,64,8
"2400",64,64,64,64,64,64,63,62,64,64,64,63,62,64,64,64,64,64,64,64,64,64,64,62,64,64,63,64,62,64,64,64,64,64,64,64,64,64,64,64,64,62,64,64,64,64,64,64,64,64,64,64,64,61,64,64,64,64,64,64,64,64,64,64,64,8
"2412",64,64,64,64,64,64,63,62,64,64,64,63,62,64,64,64,64,64,64,64,64,64,64,62,64,64,63,64,62,64,64,64,64,64,64,64,64,64,64,64,64,62,64,64,64,64,64,64,64,64,64,64,64,61,64,64,64,64,64,64,64,64,64,64,64,8
"2464",64,64,64,64,64,64,63,62,64,64,64,63,62,64,64,64,64,64,64,64,64,64,64,62,64,64,63,64,62,64,64,64,64,64,64,64,64,64,64,64,64,62,64,64,64,64,64,64,64,64,64,64,64,61,64,64,64,64,64,64,64,64,64,64,64,8
"2495",64,64,64,64,64,64,63,62,64,64,64,63,62,64,64,64,64,64,64,64,64,64,64,62,64,64,63,64,62,64,64,64,64,64,64,64,64,64,64,64,64,62,64,64,64,64,64,64,64,64,64,64,64,61,64,64,64,64,64,64,64,64,64,64,64,8
"2815",64,64,64,64,64,64,63,62,64,64,64,63,62,64,64,64,64,64,64,64,64,64,64,62,64,64,63,64,62,64,64,64,64,64,64,64,64,64,64,64,64,62,64,64,64,64,64,64,64,64,64,64,64,61,64,64,64,64,64,64,64,64,64,64,64,8
"JerHomA",8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
